allele,carbo_similarity,ebv_sample_index,hodgkin_similarity,pair_id,panel_id,potential_mode,potential_rmse,row_role,self_sample_index,sign_agreement_fraction,solute_dielectric
HLA-DRB1*13:03,0.5594825462255666,0,0.480745565496172,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,1.912960353793518,target,0,0.6176470588235294,2.0
HLA-DRB1*13:03,0.11305746016910913,0,0.01945056235079552,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,15.046267371676114,target,1,0.6102941176470589,2.0
HLA-DRB1*13:03,0.6761515756197533,0,0.5424128984610844,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,1.9771823285051455,target,2,0.6323529411764706,2.0
HLA-DRB1*13:03,0.5902511314673754,0,0.4075018624450254,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,2.715724455303837,target,3,0.6397058823529411,2.0
HLA-DRB1*13:03,0.3696759799105458,0,0.24845068444955096,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,3.15741276129836,target,4,0.6691176470588235,2.0
HLA-DRB1*13:03,-0.022306355165735224,1,-0.007434612851344591,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,13.699944479843753,target,0,0.6323529411764706,2.0
HLA-DRB1*13:03,-0.038050779527772964,1,-0.03778729164268889,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,20.630919192787584,target,1,0.4338235294117647,2.0
HLA-DRB1*13:03,-0.14989848021968694,1,-0.05609179079261472,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,14.083078887231665,target,2,0.5882352941176471,2.0
HLA-DRB1*13:03,-0.08780995331487046,1,-0.04036276430496761,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,14.122364834837212,target,3,0.5955882352941176,2.0
HLA-DRB1*13:03,-0.17462702603065952,1,-0.08291781471159229,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,14.438985026341538,target,4,0.5661764705882353,2.0
HLA-DRB1*13:03,0.5256756237503498,2,0.39629912112305427,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,1.9700281402306443,target,0,0.5882352941176471,2.0
HLA-DRB1*13:03,0.1727420207003951,2,0.023848673701745877,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,14.992355752855802,target,1,0.6397058823529411,2.0
HLA-DRB1*13:03,0.5156209702462297,2,0.35689110467662716,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,2.25749300972019,target,2,0.5735294117647058,2.0
HLA-DRB1*13:03,0.5284319033661133,2,0.30725057741292977,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,2.862587477045702,target,3,0.5808823529411765,2.0
HLA-DRB1*13:03,0.22409146732105703,2,0.1264321804700529,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,3.3237487486752815,target,4,0.5220588235294118,2.0
HLA-DRB1*13:03,0.025694062853409187,3,0.010178893197088536,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,11.352176360043297,target,0,0.45588235294117646,2.0
HLA-DRB1*13:03,-0.011110118264447404,3,-0.010617142956022802,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,18.915323032687503,target,1,0.5073529411764706,2.0
HLA-DRB1*13:03,-0.07797013406953779,3,-0.03456052722241797,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,11.672372690120147,target,2,0.36764705882352944,2.0
HLA-DRB1*13:03,-0.0146151176620092,3,-0.007889279529095183,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,11.690468599170494,target,3,0.375,2.0
HLA-DRB1*13:03,-0.16022627825653032,3,-0.08918785992263589,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,12.189388665829298,target,4,0.3161764705882353,2.0
HLA-DRB1*13:03,0.25472811055951333,4,0.24028820060813544,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,3.480400556057264,target,0,0.6470588235294118,2.0
HLA-DRB1*13:03,0.548406957202187,4,0.22564173339774918,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,13.626225583102604,target,1,0.6544117647058824,2.0
HLA-DRB1*13:03,0.17623483963240258,4,0.17200889175302742,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,3.8000422152782667,target,2,0.5882352941176471,2.0
HLA-DRB1*13:03,0.20462082080896807,4,0.2046181985118947,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,4.120325687087932,target,3,0.5955882352941176,2.0
HLA-DRB1*13:03,-0.10971768210593667,4,-0.10962198236379317,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,full,4.958969731090506,target,4,0.5367647058823529,2.0
HLA-DRB1*13:03,0.4422432321704722,0,0.4395798086689058,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,2.032274774434793,target,0,0.7058823529411765,2.0
HLA-DRB1*13:03,0.2230343322681911,0,0.05203615024278972,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,15.013504348942506,target,1,0.7647058823529411,2.0
HLA-DRB1*13:03,0.16166451090152978,0,0.15977984599010614,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,2.187485516084738,target,2,0.5955882352941176,2.0
HLA-DRB1*13:03,0.26480695456837255,0,0.2535566116066669,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,2.6235984275523916,target,3,0.7426470588235294,2.0
HLA-DRB1*13:03,-0.48915277320759315,0,-0.4890624639682966,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,3.156395377132687,target,4,0.1323529411764706,2.0
HLA-DRB1*13:03,0.19925172990773837,1,0.05639946536933181,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,13.735852676907365,target,0,0.7352941176470589,2.0
HLA-DRB1*13:03,0.01174107609667027,1,0.011693667192640993,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,20.62345626023795,target,1,0.75,2.0
HLA-DRB1*13:03,-0.01230068624338773,1,-0.0026979376919699792,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,14.100036402139981,target,2,0.5808823529411765,2.0
HLA-DRB1*13:03,0.11328396201710907,1,0.0382960254037612,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,13.931052800159131,target,3,0.7573529411764706,2.0
HLA-DRB1*13:03,-0.1370883042536769,1,-0.03555598957155408,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,14.365132117547152,target,4,0.16176470588235295,2.0
HLA-DRB1*13:03,0.43193398214499146,2,0.4317323340410375,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,2.1234746441798116,target,0,0.6544117647058824,2.0
HLA-DRB1*13:03,0.23474883318190717,2,0.05915842876413849,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,14.974763041094999,target,1,0.8161764705882353,2.0
HLA-DRB1*13:03,0.08320519377802753,2,0.08099835221391129,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,2.3985731139091433,target,2,0.5,2.0
HLA-DRB1*13:03,0.268965545199981,2,0.2627357882494277,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,2.686132202936559,target,3,0.6911764705882353,2.0
HLA-DRB1*13:03,-0.46571379943390173,2,-0.4648698818252432,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,3.260195307746343,target,4,0.125,2.0
HLA-DRB1*13:03,0.22741274041321108,3,0.07691102769445993,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,11.318132713716883,target,0,0.6838235294117647,2.0
HLA-DRB1*13:03,0.03509610717627052,3,0.03378908697139391,HLA-DRB1*13:03|EBV_IEDB_35bb9c18fac4|SELF_CANON_TALDO1_0108_0122,HY13_SEQ_02,hla_normalized,18.886706118359097,target,1,0.8014705882352942,2.0
