allele,carbo_similarity_iqr,carbo_similarity_max,carbo_similarity_median,carbo_similarity_min,carbo_similarity_q25,carbo_similarity_q75,claim_boundary,ebv_candidate_id,electrostatic_percentile,electrostatic_rank,hodgkin_similarity_iqr,hodgkin_similarity_max,hodgkin_similarity_median,hodgkin_similarity_min,hodgkin_similarity_q25,hodgkin_similarity_q75,model_combination_count,n3_is_not_specificity_negative,pair_id,panel_id,potential_mode,potential_rmse_iqr,potential_rmse_max,potential_rmse_median,potential_rmse_min,potential_rmse_q25,potential_rmse_q75,row_role,self_candidate_id,sign_agreement_fraction_iqr,sign_agreement_fraction_max,sign_agreement_fraction_median,sign_agreement_fraction_min,sign_agreement_fraction_q25,sign_agreement_fraction_q75,solute_dielectric
HLA-DRB1*13:03,0.11050438172607338,0.26596448437273507,0.14637235545503163,-0.12560534730846665,0.0856564780987594,0.19616085982483278,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_81b4d6bacdc7,0.0,1,0.032791848809634615,0.1221752299432767,0.06697523760534664,-0.1255240960180695,0.049087170550224,0.08187901935985861,25,True,HLA-DRB1*13:03|EBV_IEDB_81b4d6bacdc7|SELF_CANON_TALDO1_0216_0230,HY13_SEQ_02,full,4.390055549451315,17.02300110988527,12.152067723598167,8.845301504902501,10.138632074167283,14.528687623618598,n3,SELF_CANON_TALDO1_0216_0230,0.19117647058823528,0.8382352941176471,0.6838235294117647,0.5147058823529411,0.5588235294117647,0.75,2.0
HLA-DRB1*13:03,0.047015182336451175,0.3277156875764104,0.030301391029551317,-0.10051236262329963,0.013729260829889943,0.06074444316634112,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_339d4044147d,0.04,2,0.024730529603201552,0.32574930817517755,0.021513825852704012,-0.03052860381494717,0.012443762602078268,0.03717429220527982,25,True,HLA-DRB1*13:03|EBV_IEDB_339d4044147d|SELF_IEDB_18eebcfe8ed0,HY13_SEQ_02,full,11.280249917991735,46.68211750492278,25.84669527124155,12.70387354815466,23.424593345859297,34.70484326385103,n3,SELF_IEDB_18eebcfe8ed0,0.051470588235294046,0.8529411764705882,0.7794117647058824,0.6838235294117647,0.7426470588235294,0.7941176470588235,2.0
HLA-DRB1*13:03,0.09344996094422907,0.5245291983650765,0.03553003697305349,-0.42242206152618567,0.017479487786777936,0.110929448731007,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_770af30bc486,0.08,3,0.022127481026607818,0.3097553382613943,0.016344184655602337,-0.3631965188822216,0.0045325784456618215,0.02666005947226964,25,True,HLA-DRB1*13:03|EBV_IEDB_770af30bc486|SELF_CANON_CRYAB_0001_0015,HY13_SEQ_02,full,6.152193781799284,28.757826905555422,22.67397658619848,16.163900702381213,18.74197506808898,24.894168849888263,n3,SELF_CANON_CRYAB_0001_0015,0.19852941176470584,0.8823529411764706,0.6029411764705882,0.4411764705882353,0.5661764705882353,0.7647058823529411,2.0
HLA-DRB1*13:03,0.033917115465921965,0.5423199992913196,0.010354193786292286,-0.2739458703807292,0.0018704413763795287,0.03578755684230149,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_339d4044147d,0.12,4,0.020175137571212788,0.1518488121658146,0.006399390270774193,-0.2707010905739413,0.0017719677208649896,0.021947105292077777,25,True,HLA-DRB1*13:03|EBV_IEDB_339d4044147d|SELF_CANON_CRYAB_0001_0015,HY13_SEQ_02,full,9.484423837169498,41.95824671933374,27.361792108810032,16.809286154419976,21.727597913303825,31.212021750473323,n3,SELF_CANON_CRYAB_0001_0015,0.11029411764705888,0.8676470588235294,0.7426470588235294,0.5514705882352942,0.6617647058823529,0.7720588235294118,2.0
HLA-DRB1*13:03,0.018364129605097423,0.17556336855791757,0.0019781594351383786,-0.030682419077418924,-0.004129884514500793,0.014234245090596632,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_81b4d6bacdc7,0.16,5,0.015135232635097915,0.16906707888672176,0.0016917668739305164,-0.028831536899792256,-0.003289969395225547,0.011845263239872368,25,True,HLA-DRB1*13:03|EBV_IEDB_81b4d6bacdc7|SELF_CANON_CRYAB_0001_0015,HY13_SEQ_02,full,7.269241233844692,30.569343001614488,23.651788703765124,17.463218282665483,20.51576363164091,27.785004865485604,n3,SELF_CANON_CRYAB_0001_0015,0.15441176470588236,0.7720588235294118,0.6102941176470589,0.5147058823529411,0.5661764705882353,0.7205882352941176,2.0
HLA-DRB1*13:03,0.1124431772194775,0.22177471707807334,0.026183953876508112,-0.17835775365306536,-0.024217782959206992,0.08822539426027051,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_339d4044147d,0.2,6,0.05863072539997707,0.20325125814442088,0.009011468562298593,-0.16795128278380833,-0.004150567154503888,0.05448015824547318,25,True,HLA-DRB1*13:03|EBV_IEDB_339d4044147d|SELF_CANON_TALDO1_0216_0230,HY13_SEQ_02,full,11.285922858376757,33.26047501188124,13.357273956163825,3.83849837111783,9.529462305567183,20.81538516394394,n3,SELF_CANON_TALDO1_0216_0230,0.19117647058823528,0.8382352941176471,0.6838235294117647,0.45588235294117646,0.5735294117647058,0.7647058823529411,2.0
HLA-DRB1*13:03,0.018890682897582563,0.026730858806015556,0.00422558445419561,-0.07135315340513455,-0.00938237375568282,0.009508309141899745,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_339d4044147d,0.24,7,0.014082798580734386,0.02447568749060548,0.0023336624611930467,-0.05534627182437896,-0.00469514629419303,0.009387652286541356,25,True,HLA-DRB1*13:03|EBV_IEDB_339d4044147d|SELF_IEDB_e8f1f840deb4,HY13_SEQ_02,full,8.543503876222978,38.913502623564746,22.90145233812946,8.514642355582275,20.236558196747534,28.780062072970512,n3,SELF_IEDB_e8f1f840deb4,0.08823529411764708,0.6911764705882353,0.5588235294117647,0.4264705882352941,0.5073529411764706,0.5955882352941176,2.0
HLA-DRB1*13:03,0.07121624284009935,0.04241325704582445,-0.0041056843033096466,-0.20978515161580877,-0.06117076696262483,0.010045475877474525,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_770af30bc486,0.28,8,0.020488136199359068,0.03624054110243487,-0.0014169356971665038,-0.1189860942042899,-0.011847454598979007,0.008640681600380059,25,True,HLA-DRB1*13:03|EBV_IEDB_770af30bc486|SELF_IEDB_e8f1f840deb4,HY13_SEQ_02,full,6.123586648015966,25.458104185445247,20.737385194467684,8.007762239846302,16.35350684759697,22.477093495612937,n3,SELF_IEDB_e8f1f840deb4,0.411764705882353,0.7132352941176471,0.5661764705882353,0.16911764705882354,0.23529411764705882,0.6470588235294118,2.0
HLA-DRB1*13:03,0.14323347214930773,0.6940386480895792,0.026306397496447954,-0.2899341438125647,-0.042692303977169596,0.10054116817213814,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_2fbac9820d7d,0.32,9,0.039715606212618694,0.6844620170702507,0.004405773068977745,-0.12086723577405209,-0.012385845208253391,0.027329761004365304,25,True,HLA-DRB1*13:03|EBV_IEDB_2fbac9820d7d|SELF_CANON_TALDO1_0216_0230,HY13_SEQ_02,full,9.805576960703128,28.201326619149626,18.97300101391423,9.013133103515562,15.608210872550465,25.413787833253593,n3,SELF_CANON_TALDO1_0216_0230,0.1470588235294117,0.7426470588235294,0.5808823529411765,0.3897058823529412,0.5220588235294118,0.6691176470588235,2.0
HLA-DRB1*13:03,0.1255231861210756,0.3268598156279906,0.03232575256559842,-0.33104119553781886,-0.05648520739026686,0.06903797873080873,"Descriptive, model-derived HLA-specific pMHC local-field resemblance only; not evidence of presentation, TCR recognition, activation, specificity, cross-reactivity, molecular mimicry, MS mechanism, probability, or false-discovery rate.",EBV_IEDB_770af30bc486,0.36,10,0.05104276996940318,0.23982383771151605,0.01593812567893039,-0.06731353880249005,-0.014333722124129452,0.03670904784527373,25,True,HLA-DRB1*13:03|EBV_IEDB_770af30bc486|SELF_IEDB_18eebcfe8ed0,HY13_SEQ_02,full,3.912385308818479,34.94078894201603,24.05323246104961,12.954813445322076,21.64788391882515,25.56026922764363,n3,SELF_IEDB_18eebcfe8ed0,0.3602941176470589,0.8970588235294118,0.7647058823529411,0.40441176470588236,0.47058823529411764,0.8308823529411765,2.0
